READING_DATE,Location,POLLEN_NAME,READING_VALUE
4/28/2015 0:00,EASTSIDE,Pine,18
4/28/2015 0:00,EASTSIDE,Sycamore,29
4/28/2015 0:00,WESTSIDE,Chenopodiaceae,152
4/28/2015 0:00,WESTSIDE,Cottonwood,7
4/28/2015 0:00,WESTSIDE,Juniper,12
4/28/2015 0:00,WESTSIDE,Mulberry,23
4/28/2015 0:00,WESTSIDE,Pine,7
4/28/2015 0:00,WESTSIDE,Sycamore,7
4/29/2015 0:00,EASTSIDE,Chenopodiaceae,4
4/29/2015 0:00,EASTSIDE,Grass,4
4/29/2015 0:00,EASTSIDE,Juniper,9
4/29/2015 0:00,EASTSIDE,Mulberry,104
4/29/2015 0:00,EASTSIDE,Pine,9
4/29/2015 0:00,WESTSIDE,Chenopodiaceae,264
4/29/2015 0:00,WESTSIDE,Grass,4
4/29/2015 0:00,WESTSIDE,Juniper,4
4/29/2015 0:00,WESTSIDE,Mulberry,11
4/29/2015 0:00,WESTSIDE,Pine,2
4/30/2015 0:00,EASTSIDE,Chenopodiaceae,2
4/30/2015 0:00,EASTSIDE,Grass,4
4/30/2015 0:00,EASTSIDE,Mulberry,336
4/30/2015 0:00,EASTSIDE,Pine,9
4/30/2015 0:00,WESTSIDE,Chenopodiaceae,561
4/30/2015 0:00,WESTSIDE,Grass,2
4/30/2015 0:00,WESTSIDE,Mulberry,20
4/30/2015 0:00,WESTSIDE,Pine,2
5/1/2015 0:00,EASTSIDE,Chenopodiaceae,9
5/1/2015 0:00,EASTSIDE,Mulberry,284
5/1/2015 0:00,EASTSIDE,Pine,5
5/1/2015 0:00,WESTSIDE,Chenopodiaceae,407
5/1/2015 0:00,WESTSIDE,Grass,4
5/1/2015 0:00,WESTSIDE,Juniper,12
5/1/2015 0:00,WESTSIDE,Mulberry,20
5/1/2015 0:00,WESTSIDE,Oak,9
5/1/2015 0:00,WESTSIDE,Pine,9
5/4/2015 0:00,EASTSIDE,Chenopodiaceae,20
5/4/2015 0:00,EASTSIDE,Grass,5
5/4/2015 0:00,EASTSIDE,Mulberry,225
5/4/2015 0:00,EASTSIDE,Oak,23
5/4/2015 0:00,EASTSIDE,Pine,36
5/4/2015 0:00,WESTSIDE,Chenopodiaceae,488
5/4/2015 0:00,WESTSIDE,Grass,2
5/4/2015 0:00,WESTSIDE,Juniper,4
5/4/2015 0:00,WESTSIDE,Mulberry,18
5/4/2015 0:00,WESTSIDE,Pine,4
5/5/2015 0:00,EASTSIDE,Aster,2
5/5/2015 0:00,EASTSIDE,Chenopodiaceae,9
5/5/2015 0:00,EASTSIDE,Mulberry,75
5/5/2015 0:00,EASTSIDE,Oak,12
5/5/2015 0:00,EASTSIDE,Pine,34
5/5/2015 0:00,WESTSIDE,Chenopodiaceae,114
5/5/2015 0:00,WESTSIDE,Grass,2
5/5/2015 0:00,WESTSIDE,Juniper,2
5/5/2015 0:00,WESTSIDE,Mulberry,11
5/5/2015 0:00,WESTSIDE,Oak,2
5/5/2015 0:00,WESTSIDE,Pine,2
5/6/2015 0:00,EASTSIDE,Aster,2
5/6/2015 0:00,EASTSIDE,Chenopodiaceae,2
5/6/2015 0:00,EASTSIDE,Cottonwood,2
5/6/2015 0:00,EASTSIDE,Grass,2
5/6/2015 0:00,EASTSIDE,Mulberry,4
5/6/2015 0:00,EASTSIDE,Pine,11
5/6/2015 0:00,WESTSIDE,Chenopodiaceae,134
5/6/2015 0:00,WESTSIDE,Grass,2
5/6/2015 0:00,WESTSIDE,Juniper,2
5/6/2015 0:00,WESTSIDE,Pine,2
5/7/2015 0:00,EASTSIDE,Chenopodiaceae,5
5/7/2015 0:00,EASTSIDE,Grass,2
5/7/2015 0:00,EASTSIDE,Mulberry,14
5/7/2015 0:00,EASTSIDE,Oak,18
5/7/2015 0:00,EASTSIDE,Pine,30
5/7/2015 0:00,WESTSIDE,Chenopodiaceae,177
5/7/2015 0:00,WESTSIDE,Grass,4
5/7/2015 0:00,WESTSIDE,Juniper,2
5/7/2015 0:00,WESTSIDE,Mulberry,2
5/7/2015 0:00,WESTSIDE,Oak,2
5/7/2015 0:00,WESTSIDE,Pine,4
5/8/2015 0:00,EASTSIDE,Aster,4
5/8/2015 0:00,EASTSIDE,Chenopodiaceae,4
5/8/2015 0:00,EASTSIDE,Grass,2
5/8/2015 0:00,EASTSIDE,Mulberry,9
5/8/2015 0:00,EASTSIDE,Oak,34
5/8/2015 0:00,EASTSIDE,Pine,23
5/8/2015 0:00,WESTSIDE,Chenopodiaceae,148
5/8/2015 0:00,WESTSIDE,Juniper,4
5/8/2015 0:00,WESTSIDE,Mulberry,9
5/8/2015 0:00,WESTSIDE,Oak,16
5/8/2015 0:00,WESTSIDE,Pine,7
5/11/2015 0:00,EASTSIDE,Chenopodiaceae,7
5/11/2015 0:00,EASTSIDE,Grass,2
5/11/2015 0:00,EASTSIDE,Oak,11
5/11/2015 0:00,EASTSIDE,Pine,18
5/11/2015 0:00,WESTSIDE,Chenopodiaceae,202
5/11/2015 0:00,WESTSIDE,Oak,11
5/11/2015 0:00,WESTSIDE,Pine,2
5/12/2015 0:00,EASTSIDE,Chenopodiaceae,12
5/12/2015 0:00,EASTSIDE,Grass,5
5/12/2015 0:00,EASTSIDE,Mulberry,12
5/12/2015 0:00,EASTSIDE,Oak,11
5/12/2015 0:00,EASTSIDE,Pine,20
5/12/2015 0:00,WESTSIDE,Chenopodiaceae,50
5/12/2015 0:00,WESTSIDE,Grass,5
5/12/2015 0:00,WESTSIDE,Mulberry,4
5/12/2015 0:00,WESTSIDE,Oak,7
5/12/2015 0:00,WESTSIDE,Pine,7
5/13/2015 0:00,EASTSIDE,Chenopodiaceae,9
5/13/2015 0:00,EASTSIDE,Ephedra,2
5/13/2015 0:00,EASTSIDE,Grass,4
5/13/2015 0:00,EASTSIDE,Pine,5
5/13/2015 0:00,WESTSIDE,Chenopodiaceae,30
5/13/2015 0:00,WESTSIDE,Grass,7
5/13/2015 0:00,WESTSIDE,Juniper,9
5/13/2015 0:00,WESTSIDE,Oak,5
5/13/2015 0:00,WESTSIDE,Pine,11
5/14/2015 0:00,EASTSIDE,Chenopodiaceae,5
5/14/2015 0:00,EASTSIDE,Ephedra,4
5/14/2015 0:00,EASTSIDE,Grass,9
5/14/2015 0:00,EASTSIDE,Pine,5
5/14/2015 0:00,WESTSIDE,Chenopodiaceae,29
5/14/2015 0:00,WESTSIDE,Ephedra,5
5/14/2015 0:00,WESTSIDE,Grass,9
5/14/2015 0:00,WESTSIDE,Juniper,2
5/14/2015 0:00,WESTSIDE,Oak,2
5/14/2015 0:00,WESTSIDE,Pine,9
5/14/2015 0:00,WESTSIDE,Ragweed,2
5/15/2015 0:00,EASTSIDE,Chenopodiaceae,4
5/15/2015 0:00,EASTSIDE,Grass,2
5/15/2015 0:00,EASTSIDE,Oak,11
5/15/2015 0:00,EASTSIDE,Pine,41
5/15/2015 0:00,WESTSIDE,Chenopodiaceae,50
5/15/2015 0:00,WESTSIDE,Grass,5
5/15/2015 0:00,WESTSIDE,Oak,4
5/15/2015 0:00,WESTSIDE,Pine,7
5/18/2015 0:00,EASTSIDE,Chenopodiaceae,9
5/18/2015 0:00,EASTSIDE,Grass,2
5/18/2015 0:00,EASTSIDE,Pine,4
5/18/2015 0:00,WESTSIDE,Chenopodiaceae,61
5/18/2015 0:00,WESTSIDE,Grass,2
5/18/2015 0:00,WESTSIDE,Pine,5
5/19/2015 0:00,EASTSIDE,Grass,14
5/19/2015 0:00,EASTSIDE,Pine,20
5/19/2015 0:00,WESTSIDE,Chenopodiaceae,25
5/19/2015 0:00,WESTSIDE,Ephedra,2
5/19/2015 0:00,WESTSIDE,Grass,7
5/19/2015 0:00,WESTSIDE,Pine,2
5/20/2015 0:00,EASTSIDE,Chenopodiaceae,5
5/20/2015 0:00,EASTSIDE,Ephedra,2
5/20/2015 0:00,EASTSIDE,Grass,9
5/20/2015 0:00,EASTSIDE,Pine,2
5/20/2015 0:00,WESTSIDE,Chenopodiaceae,21
5/20/2015 0:00,WESTSIDE,Grass,9
5/20/2015 0:00,WESTSIDE,Pine,2
5/21/2015 0:00,EASTSIDE,Chenopodiaceae,9
5/21/2015 0:00,EASTSIDE,Grass,11
5/21/2015 0:00,EASTSIDE,Pine,25
5/21/2015 0:00,WESTSIDE,Chenopodiaceae,11
5/21/2015 0:00,WESTSIDE,Grass,5
5/21/2015 0:00,WESTSIDE,Oak,2
5/21/2015 0:00,WESTSIDE,Pine,7
5/22/2015 0:00,EASTSIDE,Aster,4
5/22/2015 0:00,EASTSIDE,Grass,9
5/22/2015 0:00,EASTSIDE,Pine,27
5/22/2015 0:00,WESTSIDE,Chenopodiaceae,23
5/22/2015 0:00,WESTSIDE,Grass,2
5/22/2015 0:00,WESTSIDE,Pine,7
5/26/2015 0:00,EASTSIDE,Chenopodiaceae,4
5/26/2015 0:00,EASTSIDE,Grass,7
5/26/2015 0:00,EASTSIDE,Pine,5
5/26/2015 0:00,WESTSIDE,Chenopodiaceae,16
5/26/2015 0:00,WESTSIDE,Grass,14
5/26/2015 0:00,WESTSIDE,Pine,11
5/27/2015 0:00,EASTSIDE,Chenopodiaceae,5
5/27/2015 0:00,EASTSIDE,Grass,11
5/27/2015 0:00,EASTSIDE,Pine,4
5/27/2015 0:00,WESTSIDE,Chenopodiaceae,7
5/27/2015 0:00,WESTSIDE,Grass,9
5/27/2015 0:00,WESTSIDE,Oak,2
5/28/2015 0:00,EASTSIDE,Chenopodiaceae,4
5/28/2015 0:00,EASTSIDE,Grass,9
5/28/2015 0:00,EASTSIDE,Oak,2
5/28/2015 0:00,EASTSIDE,Pine,9
5/28/2015 0:00,WESTSIDE,Chenopodiaceae,7
5/28/2015 0:00,WESTSIDE,Grass,18
5/28/2015 0:00,WESTSIDE,Pine,20
5/28/2015 0:00,WESTSIDE,Ragweed,11
5/29/2015 0:00,EASTSIDE,Chenopodiaceae,11
5/29/2015 0:00,EASTSIDE,Grass,18
5/29/2015 0:00,EASTSIDE,Pine,5
5/29/2015 0:00,WESTSIDE,Chenopodiaceae,16
5/29/2015 0:00,WESTSIDE,Grass,20
5/29/2015 0:00,WESTSIDE,Juniper,2
5/29/2015 0:00,WESTSIDE,Pine,9
6/1/2015 0:00,EASTSIDE,Chenopodiaceae,5
6/1/2015 0:00,EASTSIDE,Grass,20
6/1/2015 0:00,EASTSIDE,Oak,2
6/1/2015 0:00,EASTSIDE,Pine,21
6/1/2015 0:00,WESTSIDE,Aster,2
6/1/2015 0:00,WESTSIDE,Chenopodiaceae,20
6/1/2015 0:00,WESTSIDE,Grass,16
6/1/2015 0:00,WESTSIDE,Juniper,4
6/1/2015 0:00,WESTSIDE,Oak,4
6/1/2015 0:00,WESTSIDE,Pine,11
6/2/2015 0:00,EASTSIDE,Chenopodiaceae,7
6/2/2015 0:00,EASTSIDE,Grass,4
6/2/2015 0:00,EASTSIDE,Oak,4
6/2/2015 0:00,EASTSIDE,Pine,9
6/2/2015 0:00,WESTSIDE,Grass,11
6/2/2015 0:00,WESTSIDE,Pine,9
6/3/2015 0:00,EASTSIDE,Chenopodiaceae,9
6/3/2015 0:00,EASTSIDE,Grass,7
6/3/2015 0:00,WESTSIDE,Chenopodiaceae,7
6/3/2015 0:00,WESTSIDE,Grass,4
6/3/2015 0:00,WESTSIDE,Pine,2
6/4/2015 0:00,EASTSIDE,Chenopodiaceae,9
6/4/2015 0:00,EASTSIDE,Grass,16
6/4/2015 0:00,EASTSIDE,Pine,18
6/4/2015 0:00,EASTSIDE,Sagebrush,2
6/4/2015 0:00,WESTSIDE,Chenopodiaceae,5
6/4/2015 0:00,WESTSIDE,Grass,2
6/4/2015 0:00,WESTSIDE,Pine,16
6/5/2015 0:00,EASTSIDE,Ephedra,2
6/5/2015 0:00,EASTSIDE,Grass,7
6/5/2015 0:00,EASTSIDE,Pine,20
6/5/2015 0:00,WESTSIDE,Chenopodiaceae,9
6/5/2015 0:00,WESTSIDE,Grass,11
6/5/2015 0:00,WESTSIDE,Pine,48
6/5/2015 0:00,WESTSIDE,Sagebrush,4
6/8/2015 0:00,WESTSIDE,Chenopodiaceae,4
6/8/2015 0:00,WESTSIDE,Grass,5
6/8/2015 0:00,WESTSIDE,Pine,9
6/9/2015 0:00,EASTSIDE,Grass,7
6/9/2015 0:00,EASTSIDE,Pine,25
6/9/2015 0:00,WESTSIDE,Chenopodiaceae,7
6/9/2015 0:00,WESTSIDE,Grass,9
6/9/2015 0:00,WESTSIDE,Pine,25
6/10/2015 0:00,EASTSIDE,Chenopodiaceae,2
6/10/2015 0:00,EASTSIDE,Grass,11
6/10/2015 0:00,EASTSIDE,Pine,27
6/10/2015 0:00,EASTSIDE,Ragweed,4
6/10/2015 0:00,WESTSIDE,Chenopodiaceae,7
6/10/2015 0:00,WESTSIDE,Grass,11
6/10/2015 0:00,WESTSIDE,Pine,34
6/11/2015 0:00,EASTSIDE,Chenopodiaceae,5
6/11/2015 0:00,EASTSIDE,Grass,5
6/11/2015 0:00,EASTSIDE,Pine,36
6/11/2015 0:00,WESTSIDE,Chenopodiaceae,5
6/11/2015 0:00,WESTSIDE,Grass,4
6/11/2015 0:00,WESTSIDE,Pine,12
6/12/2015 0:00,EASTSIDE,Chenopodiaceae,9
6/12/2015 0:00,EASTSIDE,Grass,20
6/12/2015 0:00,EASTSIDE,Pine,34
6/12/2015 0:00,EASTSIDE,Ragweed,2
6/12/2015 0:00,EASTSIDE,Sagebrush,4
6/12/2015 0:00,WESTSIDE,Chenopodiaceae,18
6/12/2015 0:00,WESTSIDE,Grass,5
6/12/2015 0:00,WESTSIDE,Pine,20
6/12/2015 0:00,WESTSIDE,Ragweed,2
6/13/2015 0:00,WESTSIDE,Grass,20
6/14/2015 0:00,WESTSIDE,Grass,4
6/15/2015 0:00,EASTSIDE,Chenopodiaceae,9
6/15/2015 0:00,EASTSIDE,Grass,23
6/15/2015 0:00,EASTSIDE,Pine,25
6/15/2015 0:00,EASTSIDE,Ragweed,2
6/15/2015 0:00,WESTSIDE,Chenopodiaceae,27
6/15/2015 0:00,WESTSIDE,Grass,14
6/15/2015 0:00,WESTSIDE,Pine,41
6/15/2015 0:00,WESTSIDE,Ragweed,5
6/16/2015 0:00,EASTSIDE,Chenopodiaceae,4
6/16/2015 0:00,EASTSIDE,Grass,14
6/16/2015 0:00,EASTSIDE,Pine,111
6/16/2015 0:00,EASTSIDE,Ragweed,5
6/16/2015 0:00,EASTSIDE,Sagebrush,11
6/16/2015 0:00,WESTSIDE,Chenopodiaceae,20
6/16/2015 0:00,WESTSIDE,Pine,73
6/16/2015 0:00,WESTSIDE,Ragweed,2
6/16/2015 0:00,WESTSIDE,Sagebrush,7
6/17/2015 0:00,EASTSIDE,Chenopodiaceae,5
6/17/2015 0:00,EASTSIDE,Grass,12
6/17/2015 0:00,EASTSIDE,Pine,70
6/17/2015 0:00,WESTSIDE,Aster,2
6/17/2015 0:00,WESTSIDE,Chenopodiaceae,11
6/17/2015 0:00,WESTSIDE,Pine,32
6/17/2015 0:00,WESTSIDE,Ragweed,2
6/18/2015 0:00,EASTSIDE,Chenopodiaceae,4
6/18/2015 0:00,EASTSIDE,Grass,12
6/18/2015 0:00,EASTSIDE,Pine,55
6/18/2015 0:00,WESTSIDE,Chenopodiaceae,14
6/18/2015 0:00,WESTSIDE,Grass,25
6/18/2015 0:00,WESTSIDE,Pine,12
6/19/2015 0:00,EASTSIDE,Chenopodiaceae,7
6/19/2015 0:00,EASTSIDE,Grass,9
6/19/2015 0:00,EASTSIDE,Pine,161
6/19/2015 0:00,WESTSIDE,Chenopodiaceae,20
6/19/2015 0:00,WESTSIDE,Grass,39
6/19/2015 0:00,WESTSIDE,Pine,93
6/19/2015 0:00,WESTSIDE,Sagebrush,4
6/22/2015 0:00,EASTSIDE,Aster,2
6/22/2015 0:00,EASTSIDE,Chenopodiaceae,5
6/22/2015 0:00,EASTSIDE,Grass,18
6/22/2015 0:00,EASTSIDE,Pine,100
6/22/2015 0:00,EASTSIDE,Ragweed,4
6/22/2015 0:00,WESTSIDE,Chenopodiaceae,5
6/22/2015 0:00,WESTSIDE,Grass,32
6/22/2015 0:00,WESTSIDE,Pine,84
6/23/2015 0:00,EASTSIDE,Chenopodiaceae,5
6/23/2015 0:00,EASTSIDE,Grass,29
6/23/2015 0:00,EASTSIDE,Pine,34
6/23/2015 0:00,EASTSIDE,Sagebrush,11
6/23/2015 0:00,WESTSIDE,Chenopodiaceae,14
6/23/2015 0:00,WESTSIDE,Grass,11
6/23/2015 0:00,WESTSIDE,Pine,109
6/23/2015 0:00,WESTSIDE,Sagebrush,12
6/24/2015 0:00,EASTSIDE,Grass,14
6/24/2015 0:00,EASTSIDE,Pine,20
6/24/2015 0:00,EASTSIDE,Sagebrush,5
6/24/2015 0:00,WESTSIDE,Chenopodiaceae,5
6/24/2015 0:00,WESTSIDE,Pine,34
6/24/2015 0:00,WESTSIDE,Sagebrush,4
6/25/2015 0:00,EASTSIDE,Grass,5
6/25/2015 0:00,EASTSIDE,Pine,11
6/25/2015 0:00,EASTSIDE,Ragweed,4
6/25/2015 0:00,WESTSIDE,Chenopodiaceae,2
6/25/2015 0:00,WESTSIDE,Pine,9
6/25/2015 0:00,WESTSIDE,Ragweed,2
6/26/2015 0:00,EASTSIDE,Chenopodiaceae,11
6/26/2015 0:00,EASTSIDE,Grass,11
6/26/2015 0:00,EASTSIDE,Pine,27
6/26/2015 0:00,EASTSIDE,Sagebrush,4
6/26/2015 0:00,WESTSIDE,Chenopodiaceae,2
6/26/2015 0:00,WESTSIDE,Grass,29
6/26/2015 0:00,WESTSIDE,Pine,30
6/26/2015 0:00,WESTSIDE,Ragweed,2
6/26/2015 0:00,WESTSIDE,Sagebrush,4
6/29/2015 0:00,EASTSIDE,Chenopodiaceae,2
6/29/2015 0:00,EASTSIDE,Grass,20
6/29/2015 0:00,EASTSIDE,Pine,14
6/29/2015 0:00,EASTSIDE,Sagebrush,4
6/29/2015 0:00,WESTSIDE,Chenopodiaceae,11
6/29/2015 0:00,WESTSIDE,Grass,52
6/29/2015 0:00,WESTSIDE,Pine,41
6/29/2015 0:00,WESTSIDE,Sagebrush,4
6/30/2015 0:00,EASTSIDE,Chenopodiaceae,2
6/30/2015 0:00,EASTSIDE,Grass,36
6/30/2015 0:00,EASTSIDE,Pine,27
6/30/2015 0:00,EASTSIDE,Sagebrush,5
6/30/2015 0:00,WESTSIDE,Chenopodiaceae,9
6/30/2015 0:00,WESTSIDE,Grass,11
6/30/2015 0:00,WESTSIDE,Pine,59
7/1/2015 0:00,EASTSIDE,Chenopodiaceae,2
7/1/2015 0:00,EASTSIDE,Grass,11
7/1/2015 0:00,EASTSIDE,Pine,36
7/1/2015 0:00,EASTSIDE,Sagebrush,4
7/1/2015 0:00,WESTSIDE,Chenopodiaceae,5
7/1/2015 0:00,WESTSIDE,Grass,11
7/1/2015 0:00,WESTSIDE,Pine,34
7/1/2015 0:00,WESTSIDE,Sagebrush,5
7/2/2015 0:00,EASTSIDE,Chenopodiaceae,4
7/2/2015 0:00,EASTSIDE,Grass,12
7/2/2015 0:00,EASTSIDE,Pine,5
7/2/2015 0:00,EASTSIDE,Sagebrush,7
7/2/2015 0:00,WESTSIDE,Chenopodiaceae,7
7/2/2015 0:00,WESTSIDE,Grass,12
7/2/2015 0:00,WESTSIDE,Pine,11
7/2/2015 0:00,WESTSIDE,Sagebrush,7
7/6/2015 0:00,EASTSIDE,Chenopodiaceae,4
7/6/2015 0:00,EASTSIDE,Grass,16
7/6/2015 0:00,EASTSIDE,Pine,7
7/6/2015 0:00,WESTSIDE,Chenopodiaceae,9
7/6/2015 0:00,WESTSIDE,Grass,12
7/6/2015 0:00,WESTSIDE,Pine,2
7/7/2015 0:00,EASTSIDE,Chenopodiaceae,11
7/7/2015 0:00,EASTSIDE,Grass,7
7/7/2015 0:00,EASTSIDE,Pine,7
7/7/2015 0:00,WESTSIDE,Chenopodiaceae,20
7/7/2015 0:00,WESTSIDE,Grass,5
7/7/2015 0:00,WESTSIDE,Pine,7
7/8/2015 0:00,EASTSIDE,Chenopodiaceae,2
7/8/2015 0:00,EASTSIDE,Grass,2
7/8/2015 0:00,WESTSIDE,Chenopodiaceae,5
7/8/2015 0:00,WESTSIDE,Grass,2
7/8/2015 0:00,WESTSIDE,Pine,2
7/8/2015 0:00,WESTSIDE,Sagebrush,4
7/9/2015 0:00,WESTSIDE,Chenopodiaceae,5
7/9/2015 0:00,WESTSIDE,Grass,12
7/9/2015 0:00,WESTSIDE,Pine,2
7/10/2015 0:00,WESTSIDE,Chenopodiaceae,7
7/10/2015 0:00,WESTSIDE,Grass,4
7/10/2015 0:00,WESTSIDE,Sagebrush,2
7/13/2015 0:00,EASTSIDE,Chenopodiaceae,2
7/13/2015 0:00,EASTSIDE,Grass,5
7/13/2015 0:00,WESTSIDE,Chenopodiaceae,7
7/13/2015 0:00,WESTSIDE,Grass,5
7/13/2015 0:00,WESTSIDE,Sagebrush,2
7/14/2015 0:00,EASTSIDE,Chenopodiaceae,141
7/14/2015 0:00,EASTSIDE,Grass,32
7/14/2015 0:00,EASTSIDE,Pine,2
7/14/2015 0:00,EASTSIDE,Sagebrush,11
7/14/2015 0:00,WESTSIDE,Chenopodiaceae,59
7/14/2015 0:00,WESTSIDE,Grass,18
7/14/2015 0:00,WESTSIDE,Sagebrush,9
7/15/2015 0:00,EASTSIDE,Chenopodiaceae,36
7/15/2015 0:00,EASTSIDE,Grass,16
7/15/2015 0:00,WESTSIDE,Chenopodiaceae,14
7/15/2015 0:00,WESTSIDE,Grass,4
7/16/2015 0:00,EASTSIDE,Chenopodiaceae,64
7/16/2015 0:00,EASTSIDE,Grass,21
7/16/2015 0:00,EASTSIDE,Pine,2
7/16/2015 0:00,WESTSIDE,Chenopodiaceae,29
7/16/2015 0:00,WESTSIDE,Grass,16
7/16/2015 0:00,WESTSIDE,Sagebrush,4
7/17/2015 0:00,EASTSIDE,Chenopodiaceae,39
7/17/2015 0:00,EASTSIDE,Grass,7
7/17/2015 0:00,EASTSIDE,Sagebrush,4
7/17/2015 0:00,WESTSIDE,Chenopodiaceae,57
7/17/2015 0:00,WESTSIDE,Grass,21
7/17/2015 0:00,WESTSIDE,Sagebrush,5
7/20/2015 0:00,EASTSIDE,Chenopodiaceae,12
7/20/2015 0:00,EASTSIDE,Grass,45
7/20/2015 0:00,EASTSIDE,Sagebrush,9
7/20/2015 0:00,WESTSIDE,Chenopodiaceae,62
7/20/2015 0:00,WESTSIDE,Grass,120
7/20/2015 0:00,WESTSIDE,Sagebrush,7
7/21/2015 0:00,EASTSIDE,Chenopodiaceae,34
7/21/2015 0:00,EASTSIDE,Grass,34
7/21/2015 0:00,EASTSIDE,Sagebrush,4
7/21/2015 0:00,WESTSIDE,Chenopodiaceae,43
7/21/2015 0:00,WESTSIDE,Grass,21
7/21/2015 0:00,WESTSIDE,Sagebrush,5
7/22/2015 0:00,EASTSIDE,Chenopodiaceae,91
7/22/2015 0:00,EASTSIDE,Grass,39
7/22/2015 0:00,EASTSIDE,Sagebrush,9
7/22/2015 0:00,WESTSIDE,Chenopodiaceae,114
7/22/2015 0:00,WESTSIDE,Grass,73
7/22/2015 0:00,WESTSIDE,Sagebrush,12
7/23/2015 0:00,EASTSIDE,Chenopodiaceae,54
7/23/2015 0:00,EASTSIDE,Grass,32
7/23/2015 0:00,WESTSIDE,Chenopodiaceae,45
7/23/2015 0:00,WESTSIDE,Grass,30
7/23/2015 0:00,WESTSIDE,Sagebrush,5
7/24/2015 0:00,EASTSIDE,Chenopodiaceae,43
7/24/2015 0:00,EASTSIDE,Grass,16
7/24/2015 0:00,EASTSIDE,Sagebrush,9
7/24/2015 0:00,WESTSIDE,Chenopodiaceae,66
7/24/2015 0:00,WESTSIDE,Grass,55
7/24/2015 0:00,WESTSIDE,Sagebrush,21
7/27/2015 0:00,EASTSIDE,Chenopodiaceae,34
7/27/2015 0:00,EASTSIDE,Grass,43
7/27/2015 0:00,EASTSIDE,Sagebrush,12
7/27/2015 0:00,WESTSIDE,Chenopodiaceae,86
7/27/2015 0:00,WESTSIDE,Grass,89
7/27/2015 0:00,WESTSIDE,Sagebrush,20
7/28/2015 0:00,EASTSIDE,Chenopodiaceae,27
7/28/2015 0:00,EASTSIDE,Grass,41
7/28/2015 0:00,EASTSIDE,Sagebrush,9
7/28/2015 0:00,WESTSIDE,Chenopodiaceae,62
7/28/2015 0:00,WESTSIDE,Grass,89
7/28/2015 0:00,WESTSIDE,Sagebrush,11
7/29/2015 0:00,EASTSIDE,Chenopodiaceae,23
7/29/2015 0:00,EASTSIDE,Grass,52
7/29/2015 0:00,EASTSIDE,Sagebrush,4
7/29/2015 0:00,WESTSIDE,Chenopodiaceae,79
7/29/2015 0:00,WESTSIDE,Grass,127
7/29/2015 0:00,WESTSIDE,Sagebrush,20
7/30/2015 0:00,EASTSIDE,Chenopodiaceae,7
7/30/2015 0:00,EASTSIDE,Pine,2
7/30/2015 0:00,WESTSIDE,Chenopodiaceae,21
7/30/2015 0:00,WESTSIDE,Grass,23
7/30/2015 0:00,WESTSIDE,Sagebrush,2
7/31/2015 0:00,EASTSIDE,Chenopodiaceae,12
7/31/2015 0:00,EASTSIDE,Grass,9
7/31/2015 0:00,WESTSIDE,Chenopodiaceae,30
7/31/2015 0:00,WESTSIDE,Grass,14
7/31/2015 0:00,WESTSIDE,Sagebrush,2
8/3/2015 0:00,EASTSIDE,Chenopodiaceae,12
8/3/2015 0:00,EASTSIDE,Grass,25
8/3/2015 0:00,EASTSIDE,Sagebrush,7
8/3/2015 0:00,WESTSIDE,Chenopodiaceae,32
8/3/2015 0:00,WESTSIDE,Grass,27
8/3/2015 0:00,WESTSIDE,Sagebrush,5
8/4/2015 0:00,EASTSIDE,Chenopodiaceae,25
8/4/2015 0:00,EASTSIDE,Grass,38
8/4/2015 0:00,EASTSIDE,Ragweed,4
8/4/2015 0:00,EASTSIDE,Sagebrush,9
8/4/2015 0:00,WESTSIDE,Chenopodiaceae,14
8/4/2015 0:00,WESTSIDE,Grass,20
8/4/2015 0:00,WESTSIDE,Ragweed,2
8/4/2015 0:00,WESTSIDE,Sagebrush,4
8/5/2015 0:00,EASTSIDE,Chenopodiaceae,18
8/5/2015 0:00,EASTSIDE,Grass,23
8/5/2015 0:00,EASTSIDE,Ragweed,2
8/5/2015 0:00,EASTSIDE,Sagebrush,2
8/5/2015 0:00,WESTSIDE,Chenopodiaceae,66
8/5/2015 0:00,WESTSIDE,Grass,52
8/5/2015 0:00,WESTSIDE,Ragweed,2
8/5/2015 0:00,WESTSIDE,Sagebrush,29
8/6/2015 0:00,EASTSIDE,Chenopodiaceae,45
8/6/2015 0:00,EASTSIDE,Grass,30
8/6/2015 0:00,EASTSIDE,Ragweed,2
8/6/2015 0:00,EASTSIDE,Sagebrush,14
8/6/2015 0:00,WESTSIDE,Chenopodiaceae,112
8/6/2015 0:00,WESTSIDE,Grass,82
8/6/2015 0:00,WESTSIDE,Pine,2
8/6/2015 0:00,WESTSIDE,Ragweed,4
8/6/2015 0:00,WESTSIDE,Sagebrush,95
8/7/2015 0:00,EASTSIDE,Chenopodiaceae,9
8/7/2015 0:00,EASTSIDE,Grass,20
8/7/2015 0:00,EASTSIDE,Sagebrush,11
8/7/2015 0:00,WESTSIDE,Chenopodiaceae,16
8/7/2015 0:00,WESTSIDE,Grass,29
8/7/2015 0:00,WESTSIDE,Pine,4
8/7/2015 0:00,WESTSIDE,Sagebrush,29
8/10/2015 0:00,EASTSIDE,Chenopodiaceae,16
8/10/2015 0:00,EASTSIDE,Grass,48
8/10/2015 0:00,EASTSIDE,Sagebrush,16
8/10/2015 0:00,WESTSIDE,Chenopodiaceae,121
